11,3,850,154.52,12.728,0.66977,154.51,12.749,0.67106,154.54,12.722,0.6715,0.67077
11,3,860,154.55,12.723,0.6714,154.38,12.721,0.67011,154.25,12.724,0.67142,0.67098
11,3,870,154.42,12.726,0.67276,154.37,12.698,0.67012,153.9,12.711,0.67021,0.67103
11,3,880,154.11,12.728,0.67316,154.43,12.684,0.67109,153.61,12.682,0.66851,0.67092
11,3,890,153.67,12.72,0.67238,154.47,12.681,0.67266,153.46,12.646,0.66716,0.67074
11,3,900,153.24,12.701,0.67067,154.43,12.689,0.67423,153.51,12.614,0.66684,0.67058
11,3,910,152.93,12.673,0.66862,154.3,12.702,0.6752,153.71,12.597,0.66768,0.6705
11,3,920,152.81,12.642,0.6669,154.11,12.714,0.67528,153.98,12.597,0.66938,0.67053
11,3,930,152.91,12.619,0.66605,153.92,12.722,0.67459,154.27,12.615,0.6714,0.67069
11,3,940,153.17,12.608,0.66621,153.79,12.724,0.67345,154.5,12.643,0.67315,0.67095
11,3,950,153.5,12.612,0.66716,153.76,12.723,0.6723,154.64,12.675,0.67426,0.67124
11,3,960,153.82,12.626,0.66844,153.83,12.72,0.67141,154.7,12.702,0.67463,0.6715
11,3,970,154.09,12.648,0.6697,153.97,12.718,0.67095,154.72,12.721,0.6744,0.67169
11,3,980,154.29,12.672,0.67071,154.17,12.72,0.67095,154.72,12.733,0.6738,0.67182
11,3,990,154.41,12.695,0.67135,154.39,12.727,0.67135,154.73,12.738,0.67308,0.67193
11,3,1000,154.46,12.713,0.67151,154.59,12.737,0.67199,154.78,12.739,0.67244,0.67198
11,3,1010,154.46,12.724,0.67121,154.74,12.75,0.67264,154.87,12.738,0.67208,0.67198
11,3,1020,154.46,12.729,0.67059,154.82,12.764,0.67312,155.02,12.74,0.67214,0.67195
11,3,1030,154.52,12.729,0.66995,154.85,12.778,0.67325,155.21,12.748,0.67269,0.67196
11,3,1040,154.66,12.729,0.66962,154.84,12.788,0.67298,155.41,12.763,0.67356,0.67205
11,3,1050,154.86,12.731,0.66974,154.8,12.793,0.67235,155.55,12.782,0.67442,0.67217
11,3,1060,155.06,12.736,0.67027,154.77,12.793,0.67154,155.59,12.801,0.67491,0.67224
11,3,1070,155.21,12.745,0.67099,154.76,12.787,0.67081,155.54,12.814,0.67487,0.67222
11,3,1080,155.3,12.754,0.67164,154.78,12.779,0.6704,155.45,12.819,0.67438,0.67214
11,3,1090,155.31,12.763,0.67204,154.84,12.774,0.67039,155.36,12.817,0.67371,0.67205
11,3,1100,155.27,12.768,0.67208,154.89,12.772,0.67063,155.31,12.81,0.67314,0.67195
